S. No.,Category,State/UT,Murder (Section 302 IPC),Attempt To Commit Murder (Section 307 IPC),Culpable Homicide Not Amounting To Murder (Section 304 IPC),Attempt to Commit Culpable Homicide (Section 308 IPC),Rape (Section 376 IPC) (Total) - Rape (Section 376 IPC)(Total),Rape (Section 376 IPC) (Total) - Custodial Rape* - Custodial Rape*,Rape (Section 376 IPC) (Total) - Custodial Rape* - Gang Rape,Rape (Section 376 IPC) (Total) - Custodial Rape* - Other Rape,Rape - Other than Custodial Rape - Rape Other Than Custodial (Total),Rape - Other than Custodial Rape - Gang Rape,Rape - Other than Custodial Rape - Other Rape,Attempt To Commit Rape (Section 376/511 IPC),"Kidnapping & Abduction (Section 363, 364, 364A, 366 IPC) - Kidnapping & Abduction (Total)","Kidnapping & Abduction (Section 363, 364, 364A, 366 IPC) - Kidnapping & Abduction (Section 363 IPC)","Kidnapping & Abduction (Section 363, 364, 364A, 366 IPC) - Kidnapping & Abduction for Murder (Section 364 IPC)","Kidnapping & Abduction (Section 363, 364, 364A, 366 IPC) - Kidnapping & Abduction for Ransom (Section 364A IPC)","Kidnapping & Abduction (Section 363, 364, 364A, 366 IPC) - Kidnapping & Abduction of Women To Compel Her For Marriage (Section 366 IPC)","Kidnapping & Abduction (Section 363, 364, 364A, 366 IPC) - Others","Dacoity (Section 395,396 & 398 IPC) - Dacoity (Total)","Dacoity (Section 395,396 & 398 IPC) - Dacoity With Murder (Section 396 IPC)","Dacoity (Section 395,396 & 398 IPC) - Others",Making Preparation And Assembly For Committing Dacoity (Section 399 & 402 IPC),"Robbery (Section 392 To 394, 397 And 398 IPC)",Criminal Trespass/Burglary (Section 457 To 460 IPC) - Criminal Trespass/Burglary (Section 457 To 460 IPC) (Total),Criminal Trespass/Burglary (Section 457 To 460 IPC) - Criminal Trespass/Burglary (Section 457 & 458 IPC),Criminal Trespass/Burglary (Section 457 To 460 IPC) - House Trespass & House Breaking (Section 459 & 460 IPC),Theft (Section 379 To 380 IPC) - Total Theft,Theft (Section 379 To 380 IPC) - Auto Theft,Theft (Section 379 To 380 IPC) - Other Theft,"Unlawful Assembly (Section 143,144 & 145)",Riots (Total),Communal,Industrial,Political,Caste Conflict - Caste Conflict (Total),Caste Conflict - SCS/STs Vs. Non-SCs/STs,Caste Conflict - Others,Agrarian,Students,Sectarian,Others (Other Than the Previous Columns),Criminal Breach of Trust (Section 406 to 409 IPC),Cheating (Section 419 to 420 IPC),Forgery (Section 468 & 471 IPC),Counterfeiting (Section 231 - 254 And 489-A To 489-E IPC) - Counterfeiting (Total),"Counterfeiting (Section 231 - 254 And 489-A To 489-E IPC) - Offences Related to Counter. Coin (Sec 232-235,237,238-240 & 242-243)",Counterfeiting (Section 231 - 254 And 489-A To 489-E IPC) - Counterfeiting Government Stamp (Sec 255 IPC),Counterfeiting (Section 231 - 254 And 489-A To 489-E IPC) - Counterfeit Currency & Bank Notes (Section 489-A To 489-E IPC) (concluded) - Counterfeit Currency & Bank Notes (Total),Counterfeiting (Section 231 - 254 And 489-A To 489-E IPC) - Counterfeit Currency & Bank Notes (Section 489-A To 489-E IPC) (concluded) - Counterfeiting Currency- Notes Or Bank Notes (Section 489A IPC),"Counterfeiting (Section 231 - 254 And 489-A To 489-E IPC) - Counterfeit Currency & Bank Notes (Section 489-A To 489-E IPC) (concluded) - Using As Genuine, Forged or Counterfeiting Currency / Bank Notes (Section 489B IPC)",Counterfeit Currency & Bank Notes (Section 489-A To 489-E IPC) (concluded) - Possession of forged/ Counterfeit currency (Sec 489C IPC),Counterfeit Currency & Bank Notes (Section 489-A To 489-E IPC) (concluded) - Making or Possessing Material for forged Currency/Notes (Section 489D IPC),Counterfeit Currency & Bank Notes (Section 489-A To 489-E IPC) (concluded) - Making or Using documents resembling Currency Notes(Section 489E IPC),Arson (Section 436 IPC),"Grievous Hurt (325,326,326A & 326 B IPC) - Grievous Hurt (325,326,326A & 326 B IPC) Total","Grievous Hurt (325,326,326A & 326 B IPC) - Grievous Hurt(Sec 325,326 IPC)","Grievous Hurt (325,326,326A & 326 B IPC) - Acid Attack (Section 326A IPC)","Grievous Hurt (325,326,326A & 326 B IPC) - Attempt to Acid Attack (Section 326B IPC)",Dowry Deaths (Section 304-B IPC),Assault On Women With Intent to Outrage Her Modesty (Section 354 IPC) - Assault On Women With Intent To Outrage Her Modesty (Section 354 IPC) (Total),Assault On Women With Intent to Outrage Her Modesty (Section 354 IPC) - Sexual Harassment (Section 354A IPC),Assault On Women With Intent to Outrage Her Modesty (Section 354 IPC) - Assault Or Use of Criminal Force To Women With Intent To Disrobe (Section 354B IPC),Assault On Women With Intent to Outrage Her Modesty (Section 354 IPC) - Voyeurism (Section 354C IPC),Assault On Women With Intent to Outrage Her Modesty (Section 354 IPC) - Stalking (Section 354D IPC),Assault On Women With Intent to Outrage Her Modesty (Section 354 IPC) - Other,Insult to Modesty of Women (Section 509 IPC) - Insult to Modesty of Women (Total),Insult to Modesty of Women (Section 509 IPC) - At Office Premises,Insult to Modesty of Women (Section 509 IPC) - Other Places Related To Work,Insult to Modesty of Women (Section 509 IPC) - In Public Transport System,Insult to Modesty of Women (Section 509 IPC) - Places Other Than (Previous Columns),Cruelty By Husband Or His Relatives (Section 498-A IPC),Importation of Girls from Foreign Country (Section 366-B IPC),Causing Death By Negligence - (Section 304-A IPC) - Causing Death By Negligence (Section 304-A IPC),Causing Death By Negligence - (Section 304-A IPC) - Deaths Due To Rash/Negligent Driving,Causing Death By Negligence - (Section 304-A IPC) - Deaths Due To Other Causes,"Offences Against State - (Section 121, 121A, 122, 123, 124-A IPC) - Offences Against State (Section 121, 121A, 122, 123, 124-A IPC)","Offences Against State - (Section 121, 121A, 122, 123, 124-A IPC) - Sedition (Section 124A IPC)","Offences Against State - (Section 121, 121A, 122, 123, 124-A IPC) - Others (Section 121, 121A, 122 & 123 IPC)",Offences Promoting Enmity Between Different Groups (Section 153A & 153B IPC) - Offences Promoting Enmity Between Different Groups (Section 153A & 153B IPC),"Offences Promoting Enmity Between Different Groups (Section 153A & 153B IPC) - Promoting Enmity Between Different Groups On Ground of Religion, Race, Place Of Birth, Etc (Section 153A IPC)","Offences Promoting Enmity Between Different Groups (Section 153A & 153B IPC) - Imputation, Assertions Prejudicial To National Integration (Section 153B IPC)",Extortion (Section 384 IPC),Disclosure of Identity Of Victims (Section 228 A IPC),Causing injuries under Rash Driving/Road Rage (Under Section 279 IPC) (Read With Other Sections Of IPC Also),Human Trafficking (Section 370 & 370A IPC),Unnatural Offences (Section 377 IPC),Other IPC Crimes,Total Cognizable IPC Crimes (Excluding Columns of Sub- Crime Heads)
18,State,Mizoram,1,0,0,0,5,0,0,0,5,1,4,2,1,1,0,0,0,0,1,0,1,0,0,7,5,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,34
19,State,Nagaland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,14
20,State,Odisha,29,35,7,0,105,0,0,0,105,6,99,2,27,9,0,0,7,11,9,0,9,2,49,113,100,13,151,12,139,0,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,39,7,12,0,1,19,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,294,910
21,State,Punjab,3,6,1,0,16,0,0,0,16,2,14,1,6,0,0,0,5,1,0,0,0,1,0,10,6,4,14,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,14,3,2,0,0,9,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6,19,102
22,State,Rajasthan,65,77,0,4,166,0,0,0,166,16,150,7,121,30,0,0,52,39,3,1,2,2,48,216,166,50,412,141,271,36,19,0,0,0,0,0,0,1,0,0,18,0,8,2,0,0,0,0,0,0,0,0,0,4,37,37,0,0,3,76,12,7,0,4,53,1,0,0,0,1,14,0,6,5,1,0,0,0,3,3,0,1,0,16,0,6,773,2126
23,State,Sikkim,1,0,0,0,5,0,0,0,5,0,5,0,1,1,0,0,0,0,0,0,0,0,1,9,7,2,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,36
24,State,Tamil Nadu,63,87,2,0,5,0,0,0,5,0,5,2,19,4,0,0,5,10,11,0,11,0,59,132,85,47,432,119,313,8,57,0,0,0,5,2,3,0,0,0,52,0,1,0,1,0,0,1,1,0,0,0,0,5,16,16,0,0,0,6,2,0,1,0,3,0,0,0,0,0,1,0,31,30,1,0,0,0,0,0,0,12,0,70,0,1,462,1483
25,State,Telangana,32,16,4,0,72,0,0,0,72,3,69,1,20,6,0,0,4,10,1,0,1,0,14,165,102,63,362,82,280,0,6,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,2,58,10,1,5,10,32,16,0,3,2,11,2,0,31,31,0,0,0,0,0,0,0,5,0,93,0,4,296,1226
26,State,Tripura,2,1,0,0,15,0,0,0,15,2,13,1,4,0,1,0,0,3,0,0,0,0,0,4,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,37
27,State,Uttar Pradesh,64,17,4,4,125,0,0,0,125,9,116,2,145,8,1,7,127,2,7,0,7,0,40,39,35,4,195,55,140,0,21,0,0,0,0,0,0,0,0,4,17,1,10,2,0,0,0,0,0,0,0,0,0,0,16,16,0,0,54,75,57,7,1,7,3,0,0,0,0,0,20,0,3,3,0,0,0,0,0,0,0,0,0,5,0,13,96,958
28,State,Uttarakhand,5,1,1,0,6,0,0,0,6,0,6,0,1,1,0,0,0,0,0,0,0,0,9,20,18,2,61,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,125
29,State,West Bengal,27,28,3,0,85,0,0,0,85,4,81,20,65,28,0,3,10,24,1,0,1,12,6,5,3,2,58,1,57,0,9,0,0,0,0,0,0,0,0,0,9,3,5,0,4,0,0,4,2,2,0,0,0,0,36,35,1,0,2,21,5,5,1,0,10,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,67,473
TOTAL (STATES),State,TOTAL (STATES),779,920,35,32,1559,0,0,0,1559,83,1476,76,1587,442,7,19,779,340,178,1,177,47,884,2372,1738,634,5337,1814,3523,118,1005,23,1,11,23,14,9,14,19,4,910,22,80,10,11,0,0,11,5,6,0,0,0,52,988,987,1,0,236,1293,435,75,21,121,641,91,0,4,3,84,97,0,316,297,19,0,0,0,5,5,0,74,0,1455,1,126,9087,28873
30,UT,A & N Islands,0,0,0,0,2,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13
31,UT,Chandigarh,4,3,1,0,8,0,0,0,8,1,7,0,1,0,0,0,1,0,2,0,2,0,17,5,4,1,18,11,7,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,5,26,100
32,UT,D&N Haveli,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,5,3,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15
33,UT,Daman & Diu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
34,UT,Delhi UT,64,51,0,28,119,0,0,0,119,4,115,1,37,35,0,0,0,2,13,0,13,0,457,222,166,56,669,139,530,0,5,0,0,0,0,0,0,0,0,0,5,4,10,0,1,0,0,1,0,0,1,0,0,0,35,35,0,0,1,142,46,8,0,26,62,20,0,3,0,17,0,0,7,7,0,0,0,0,0,0,0,2,0,61,0,22,361,2332
35,UT,Lakshadweep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,UT,Puducherry,4,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,0,10,6,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,17,0,0,8,60
TOTAL (Uts),UT,TOTAL (Uts),74,60,1,28,129,0,0,0,129,5,124,1,43,40,0,0,1,2,15,0,15,0,474,233,174,59,709,163,546,0,12,0,0,0,0,0,0,0,0,0,12,4,10,0,1,0,0,1,0,0,1,0,0,0,39,39,0,0,1,146,48,10,0,26,62,20,0,3,0,17,0,0,13,13,0,0,0,0,0,0,0,3,0,83,0,28,396,2523
