S. No. (Col. 1),City (Col. 2),Cities (Col. 3),"Arms Act, 1959 - I (Col. 4)","Arms Act, 1959 - V (Col. 5)","Arms Act, 1959 - R (Col. 6)",NDPS Act - I (Col. 7),NDPS Act - V (Col. 8),NDPS Act - R (Col. 9),Gambling Act - I (Col. 10),Gambling Act - V (Col. 11),Gambling Act - R (Col. 12),Excise Act - I (Col. 13),Excise Act - V (Col. 14),Excise Act - R (Col. 15),Prohibition Act - I (Col. 16),Prohibition Act - V (Col. 17),Prohibition Act - R (Col. 18),Explosives and Explosive Substances Act - I (Col. 19),Explosives and Explosive Substances Act - V (Col. 20),Explosives and Explosive Substances Act - R (Col. 21),Immoral Traffic (Prevention) Act - Immoral Traffic (Prevention) Act (Total) - I (Col. 22),Immoral Traffic (Prevention) Act - Immoral Traffic (Prevention) Act (Total) - V (Col. 23),Immoral Traffic (Prevention) Act - Immoral Traffic (Prevention) Act (Total) - R (Col. 24),Immoral Traffic (Prevention) Act - Under Section 5 - I (Col. 25),Immoral Traffic (Prevention) Act - Under Section 5 - V (Col. 26),Immoral Traffic (Prevention) Act - Under Section 5 - R (Col. 27),Immoral Traffic (Prevention) Act - Under Section 6 - I (Col. 28),Immoral Traffic (Prevention) Act - Under Section 6 - V (Col. 29),Immoral Traffic (Prevention) Act - Under Section 6 - R (Col. 30),Immoral Traffic (Prevention) Act - Under Section 7 - I (Col. 31),Immoral Traffic (Prevention) Act - Under Section 7 - V (Col. 32),Immoral Traffic (Prevention) Act - Under Section 7 - R (Col. 33),Immoral Traffic (Prevention) Act - Under Section 8 - I (Col. 34),Immoral Traffic (Prevention) Act - Under Section 8 - V (Col. 35),Immoral Traffic (Prevention) Act - Under Section 8 - R (Col. 36),Immoral Traffic (Prevention) Act - Others - I (Col. 37),Immoral Traffic (Prevention) Act - Others - V (Col. 38),Immoral Traffic (Prevention) Act - Others - R (Col. 39),Indian Railways Act - I (Col. 40),Indian Railways Act - V (Col. 41),Indian Railways Act - R (Col. 42),Registration of Foreigners Act - I (Col. 43),Registration of Foreigners Act - V (Col. 44),Registration of Foreigners Act - R (Col. 45),Protection of Civil Rights Act -Protection of Civil Rights Act (Total) - I (Col. 46),Protection of Civil Rights Act -Protection of Civil Rights Act (Total) - V (Col. 47),Protection of Civil Rights Act -Protection of Civil Rights Act (Total) - R (Col. 48),Protection of Civil Rights Act -For Crimes Committed Against SCs - I (Col. 49),Protection of Civil Rights Act -For Crimes Committed Against SCs - V (Col. 50),Protection of Civil Rights Act -For Crimes Committed Against SCs - R (Col. 51),Protection of Civil Rights Act -For Crimes Committed Against STs - I (Col. 52),Protection of Civil Rights Act -For Crimes Committed Against STs - V (Col. 53),Protection of Civil Rights Act -For Crimes Committed Against STs - R (Col. 54),Protection of Civil Rights Act -For Crimes Committed Against Others - I (Col. 55),Protection of Civil Rights Act -For Crimes Committed Against Others - V (Col. 56),Protection of Civil Rights Act -For Crimes Committed Against Others - R (Col. 57),Passport Act - I (Col. 58),Passport Act - V (Col. 59),Passport Act - R (Col. 60),Essential Commodities Act - I (Col. 61),Essential Commodities Act - V (Col. 62),Essential Commodities Act - R (Col. 63),"Antiquities & Art Treasures Act, 1972 - I (Col. 64)","Antiquities & Art Treasures Act, 1972 - V (Col. 65)","Antiquities & Art Treasures Act, 1972 - R (Col. 66)",Dowry Prohibition Act* - I (Col. 67),Dowry Prohibition Act* - V (Col. 68),Dowry Prohibition Act* - R (Col. 69),Indecent Representation of Women (Prohibition) Act* - I (Col. 70),Indecent Representation of Women (Prohibition) Act* - V (Col. 71),Indecent Representation of Women (Prohibition) Act* - R (Col. 72),"Copy Right Act, 1957 - I (Col. 73)","Copy Right Act, 1957 - V (Col. 74)","Copy Right Act, 1957 - R (Col. 75)",Protection of Children from Sexual Offences Act - I (Col. 76),Protection of Children from Sexual Offences Act - V (Col. 77),Protection of Children from Sexual Offences Act - R (Col. 78),SC/ST (Prevention of Atrocities) Act # - SC/ST (Prevention of Atrocities) Act (Total) - I (Col. 79),SC/ST (Prevention of Atrocities) Act # - SC/ST (Prevention of Atrocities) Act (Total) - V (Col. 80),SC/ST (Prevention of Atrocities) Act # - SC/ST (Prevention of Atrocities) Act (Total) - R (Col. 81),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against SCs - I (Col. 82),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against SCs - V (Col. 83),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against SCs - R (Col. 84),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against STs - I (Col. 85),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against STs - V (Col. 86),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against STs - R (Col. 87),Forest Act - I (Col. 88),Forest Act - V (Col. 89),Forest Act - R (Col. 90),Prohibition of Child Marriage Act $ - I (Col. 91),Prohibition of Child Marriage Act $ - V (Col. 92),Prohibition of Child Marriage Act $ - R (Col. 93),Protection of Women From Domestic Violence Act* - I (Col. 94),Protection of Women From Domestic Violence Act* - V (Col. 95),Protection of Women From Domestic Violence Act* - R (Col. 96),Information Technology Act - I (Col. 97),Information Technology Act - V (Col. 98),Information Technology Act - R (Col. 99),Official Secrets Act - I (Col. 100),Official Secrets Act - V (Col. 101),Official Secrets Act - R (Col. 102),Electricity Act - I (Col. 103),Electricity Act - V (Col. 104),Electricity Act - R (Col. 105),Wildlife Protection Act - I (Col. 106),Wildlife Protection Act - V (Col. 107),Wildlife Protection Act - R (Col. 108),Bonded Labour System (Abolition) Act - Bonded Labour System (Abolition) Act (Total) - I (Col. 109),Bonded Labour System (Abolition) Act - Bonded Labour System (Abolition) Act (Total) - V (Col. 110),Bonded Labour System (Abolition) Act - Bonded Labour System (Abolition) Act (Total) - R (Col. 111),Bonded Labour System (Abolition) Act - Against SC - I (Col. 112),Bonded Labour System (Abolition) Act - Against SC - V (Col. 113),Bonded Labour System (Abolition) Act - Against SC - R (Col. 114),Bonded Labour System (Abolition) Act - Against ST - I (Col. 115),Bonded Labour System (Abolition) Act - Against ST - V (Col. 116),Bonded Labour System (Abolition) Act - Against ST - R (Col. 117),Bonded Labour System (Abolition) Act - Against Others - I (Col. 118),Bonded Labour System (Abolition) Act - Against Others - V (Col. 119),Bonded Labour System (Abolition) Act - Against Others - R (Col. 120),Environmental (Protection) Act - I (Col. 121),Environmental (Protection) Act - V (Col. 122),Environmental (Protection) Act - R (Col. 123),"Air (Prevention & Control of Pollution) Act, 1981 - I (Col. 124)","Air (Prevention & Control of Pollution) Act, 1981 - V (Col. 125)","Air (Prevention & Control of Pollution) Act, 1981 - R (Col. 126)","Water (Prevention & Control of Pollution) Act, 1974 - I (Col. 127)","Water (Prevention & Control of Pollution) Act, 1974 - V (Col. 128)","Water (Prevention & Control of Pollution) Act, 1974 - R (Col. 129)",National Security Act - I (Col. 130),National Security Act - V (Col. 131),National Security Act - R (Col. 132),Unlawful Activities (Prevention) Act - I (Col. 133),Unlawful Activities (Prevention) Act - V (Col. 134),Unlawful Activities (Prevention) Act - R (Col. 135),Young Persons (Harmful Publications) Act - I (Col. 136),Young Persons (Harmful Publications) Act - V (Col. 137),Young Persons (Harmful Publications) Act - R (Col. 138),Railway Property (Unlawful Possession) Act - I (Col. 139),Railway Property (Unlawful Possession) Act - V (Col. 140),Railway Property (Unlawful Possession) Act - R (Col. 141),Prevention of Damage To Public Property Act - I (Col. 142),Prevention of Damage To Public Property Act - V (Col. 143),Prevention of Damage To Public Property Act - R (Col. 144),Transplantation of Human Organs Act - I (Col. 145),Transplantation of Human Organs Act - V (Col. 146),Transplantation of Human Organs Act - R (Col. 147),Trade Marks Act - I (Col. 148),Trade Marks Act - V (Col. 149),Trade Marks Act - R (Col. 150),Prevention of Insults To National Honour Act - I (Col. 151),Prevention of Insults To National Honour Act - V (Col. 152),Prevention of Insults To National Honour Act - R (Col. 153),"State Emblem of India (Prohibition of Improper Use) Act, 2005 - I (Col. 154)","State Emblem of India (Prohibition of Improper Use) Act, 2005 - V (Col. 155)","State Emblem of India (Prohibition of Improper Use) Act, 2005 - R (Col. 156)",Lotteries (Regulation) Act - I (Col. 157),Lotteries (Regulation) Act - V (Col. 158),Lotteries (Regulation) Act - R (Col. 159),"Citizenship Act, 1955 - I (Col. 160)","Citizenship Act, 1955 - V (Col. 161)","Citizenship Act, 1955 - R (Col. 162)",Foreigners Act - I (Col. 163),Foreigners Act - V (Col. 164),Foreigners Act - R (Col. 165),Place of Worship (Special Provisions) Act - I (Col. 166),Place of Worship (Special Provisions) Act - V (Col. 167),Place of Worship (Special Provisions) Act - R (Col. 168),Religious Institution (Prevention of Misuse) Act - I (Col. 169),Religious Institution (Prevention of Misuse) Act - V (Col. 170),Religious Institution (Prevention of Misuse) Act - R (Col. 171),Representation of the People Act - I (Col. 172),Representation of the People Act - V (Col. 173),Representation of the People Act - R (Col. 174),Emigration Act - I (Col. 175),Emigration Act - V (Col. 176),Emigration Act - R (Col. 177),Juvenile Justice (Care And Protection of Children) Act $ - I (Col. 178),Juvenile Justice (Care And Protection of Children) Act $ - V (Col. 179),Juvenile Justice (Care And Protection of Children) Act $ - R (Col. 180),"Infant Milk Substitutes, Feeding Bottles And Infant Foods (Regulation of Production, Supply And Distribution) Amendment Act - I (Col. 181)","Infant Milk Substitutes, Feeding Bottles And Infant Foods (Regulation of Production, Supply And Distribution) Amendment Act - V (Col. 182)","Infant Milk Substitutes, Feeding Bottles And Infant Foods (Regulation of Production, Supply And Distribution) Amendment Act - R (Col. 183)","Anti Hijacking Act, 1982 - I (Col. 184)","Anti Hijacking Act, 1982 - V (Col. 185)","Anti Hijacking Act, 1982 - R (Col. 186)","Atomic Energy Act, 1962 - I (Col. 187)","Atomic Energy Act, 1962 - V (Col. 188)","Atomic Energy Act, 1962 - R (Col. 189)",Weapons of Mass Destruction And Their Delivery Systems (Prohibition Of Unlawful Activities) Act - I (Col. 190),Weapons of Mass Destruction And Their Delivery Systems (Prohibition Of Unlawful Activities) Act - V (Col. 191),Weapons of Mass Destruction And Their Delivery Systems (Prohibition Of Unlawful Activities) Act - R (Col. 192),Safety of Civil Aviation Act - I (Col. 193),Safety of Civil Aviation Act - V (Col. 194),Safety of Civil Aviation Act - R (Col. 195),Safety of Maritime Navigation And Fixed Platforms On Continental Shelf Act - I (Col. 196),Safety of Maritime Navigation And Fixed Platforms On Continental Shelf Act - V (Col. 197),Safety of Maritime Navigation And Fixed Platforms On Continental Shelf Act - R (Col. 198),Manual Scavengers And Construction of Dry Latrines (Prohibition) Act - I (Col. 199),Manual Scavengers And Construction of Dry Latrines (Prohibition) Act - V (Col. 200),Manual Scavengers And Construction of Dry Latrines (Prohibition) Act - R (Col. 201),Pre-Natal Diagnostic Techniques (Regulation And Prevention of Misuse) Act - I (Col. 202),Pre-Natal Diagnostic Techniques (Regulation And Prevention of Misuse) Act - V (Col. 203),Pre-Natal Diagnostic Techniques (Regulation And Prevention of Misuse) Act - R (Col. 204),"The Maritime Zones of India (Regulation of Fishing by Foreign Vessels) Act, 1981 - I (Col. 205)","The Maritime Zones of India (Regulation of Fishing by Foreign Vessels) Act, 1981 - V (Col. 206)","The Maritime Zones of India (Regulation of Fishing by Foreign Vessels) Act, 1981 - R (Col. 207)",Other SLL Crimes - I (Col. 208),Other SLL Crimes - V (Col. 209),Other SLL Crimes - R (Col. 210),Total Cognizable Crimes Under SLL - I (Col. 211),Total Cognizable Crimes Under SLL - V (Col. 212),Total Cognizable Crimes Under SLL - R (Col. 213)
12,City,Delhi (City),658,NA,4,266,NA,1.6,850,NA,5.2,1559,NA,9.6,0,NA,0,7,NA,0,3,6,0,3,6,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,NA,0,1,1,0,1,1,0,0,0,0,0,0,0,15,NA,0.1,19,NA,0.1,0,NA,0,17,17,0.1,0,0,0,148,NA,0.9,70,70,0.4,13,13,0.1,13,13,0.1,0,0,0,13,NA,0.1,0,0,0,1,1,0,90,NA,0.6,2,NA,0,1121,NA,6.9,8,NA,0,4,4,0,0,0,0,0,0,0,4,4,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3,NA,0,0,NA,0,0,NA,0,8,NA,0,0,0,0,37,NA,0.2,0,NA,0,0,NA,0,0,NA,0,0,NA,0,20,NA,0.1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,97,175,0.6,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,2274,NA,13.9,7305,NA,44.8
13,City,Dhanbad,14,NA,1.2,6,NA,0.5,11,NA,0.9,8,NA,0.7,0,NA,0,2,NA,0.2,1,0,0.1,0,0,0,0,0,0,0,0,0,1,NA,0.1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,0.2,0,NA,0,45,45,3.8,0,0,0,2,NA,0.2,0,0,0,11,11,0.9,8,8,0.7,3,3,0.3,0,NA,0,0,0,0,0,0,0,10,NA,0.8,0,NA,0,120,NA,10,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1,NA,0.1,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1,NA,0.1,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,95,NA,7.9,329,NA,27.5
14,City,Durg-Bhilainagar,102,NA,9.6,23,NA,2.2,1095,NA,102.9,421,NA,39.6,0,NA,0,9,NA,0.8,3,3,0.3,0,0,0,0,0,0,0,0,0,0,NA,0,3,3,0.3,1,NA,0.1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,NA,0.5,0,NA,0,0,0,0,0,0,0,5,NA,0.5,136,136,12.8,0,0,0,0,0,0,0,0,0,0,NA,0,2,2,0.2,0,0,0,9,NA,0.8,0,NA,0,2,NA,0.2,0,NA,0,1,1,0.1,0,0,0,0,0,0,1,1,0.1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1,NA,0.1,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1,1,0.1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,43768,NA,4113.5,45584,NA,4284.2
15,City,Faridabad,167,NA,11.9,47,NA,3.3,622,NA,44.3,2060,NA,146.6,0,NA,0,5,NA,0.4,3,19,0.2,0,0,0,2,13,0.1,1,6,0.1,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,NA,0.4,0,NA,0,2,2,0.1,0,0,0,6,NA,0.4,0,0,0,1,1,0.1,1,1,0.1,0,0,0,0,NA,0,1,1,0.1,0,0,0,32,NA,2.3,0,NA,0,2,NA,0.1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1,NA,0.1,0,NA,0,0,NA,0,10,NA,0.7,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,4,NA,0.3,0,NA,0,0,NA,0,0,NA,0,0,NA,0,7,7,0.5,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,80,NA,5.7,3056,NA,217.5
16,City,Ghaziabad,980,NA,41.5,131,NA,5.6,66,NA,2.8,573,NA,24.3,0,NA,0,1,NA,0,1,1,0,1,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,NA,0.2,0,NA,0,0,0,0,0,0,0,3,NA,0.1,24,24,1,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,25,NA,1.1,0,NA,0,1308,NA,55.4,5,NA,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,5,NA,0.2,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,4,NA,0.2,162952,NA,6907.7,166084,NA,7040.4
17,City,Gwalior,337,NA,30.6,23,NA,2.1,508,NA,46.1,519,NA,47.1,0,NA,0,10,NA,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,NA,0.5,0,NA,0,10,10,0.9,0,0,0,0,NA,0,56,56,5.1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,5,NA,0.5,0,NA,0,4,NA,0.4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,112,NA,10.2,1590,NA,144.3
18,City,Hyderabad,38,NA,0.5,27,NA,0.3,189,NA,2.4,110,NA,1.4,236,NA,3,15,NA,0.2,65,68,0.8,25,28,0.3,1,1,0,0,0,0,0,NA,0,39,39,0.5,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,12,NA,0.2,45,NA,0.6,3,NA,0,0,0,0,2,2,0,29,NA,0.4,13,13,0.2,80,80,1,66,66,0.9,14,14,0.2,0,NA,0,0,0,0,0,0,0,354,NA,4.6,0,NA,0,0,NA,0,2,NA,0,6,7,0.1,4,4,0.1,0,0,0,2,3,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,28,NA,0.4,0,0,0,4,NA,0.1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3,NA,0,0,NA,0,0,NA,0,0,NA,0,2,NA,0,41,71,0.5,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,688,NA,8.9,1992,NA,25.7
19,City,Indore,859,NA,39.6,20,NA,0.9,929,NA,42.9,1261,NA,58.2,0,NA,0,11,NA,0.5,8,8,0.4,1,1,0,0,0,0,1,1,0,0,NA,0,6,6,0.3,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,NA,0.3,0,NA,0,1,1,0,0,0,0,5,NA,0.2,189,189,8.7,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,30,NA,1.4,0,NA,0,3,NA,0.1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,0,0,NA,0,26,NA,1.2,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,58,NA,2.7,3408,NA,157.3
20,City,Jabalpur,393,NA,31,51,NA,4,1317,NA,103.9,1689,NA,133.2,0,NA,0,49,NA,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,11,11,0.9,0,0,0,5,NA,0.4,136,136,10.7,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,23,NA,1.8,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,43,NA,3.4,3717,NA,293.1
21,City,Jaipur,240,NA,7.8,21,NA,0.7,1357,NA,44.2,1009,NA,32.8,0,NA,0,14,NA,0.5,23,43,0.7,4,6,0.1,0,0,0,0,0,0,0,NA,0,19,37,0.6,0,NA,0,2,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,0.1,4,NA,0.1,0,NA,0,0,0,0,0,0,0,27,NA,0.9,16,16,0.5,11,11,0.4,8,8,0.3,3,3,0.1,12,NA,0.4,0,0,0,1,1,0,459,NA,14.9,0,NA,0,188,NA,6.1,2,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,0.1,1,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,46,NA,1.5,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,164,794,5.3,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,1348,NA,43.9,4951,NA,161.1
22,City,Jamshedpur,38,NA,2.8,10,NA,0.7,22,NA,1.6,25,NA,1.9,0,NA,0,6,NA,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,0.2,0,NA,0,157,157,11.7,0,0,0,5,NA,0.4,11,11,0.8,57,70,4.3,29,35,2.2,28,35,2.1,0,NA,0,0,0,0,0,0,0,45,NA,3.4,0,NA,0,63,NA,4.7,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,30,NA,2.2,472,NA,35.3
23,City,Jodhpur,284,NA,25,80,NA,7,706,NA,62,500,NA,43.9,0,NA,0,24,NA,2.1,22,22,1.9,0,0,0,0,0,0,0,0,0,0,NA,0,22,22,1.9,0,NA,0,6,NA,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,8,NA,0.7,0,NA,0,0,0,0,0,0,0,32,NA,2.8,0,0,0,8,8,0.7,8,8,0.7,0,0,0,12,NA,1.1,0,0,0,0,0,0,54,NA,4.7,0,NA,0,14,NA,1.2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,2,NA,0.2,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,6,40,0.5,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,680,NA,59.8,2438,NA,214.2
24,City,Kannur,7,NA,0.4,58,NA,3.5,90,NA,5.5,0,NA,0,1059,NA,64.5,20,NA,1.2,3,2,0.2,0,0,0,0,0,0,2,2,0.1,1,NA,0.1,0,0,0,2,NA,0.1,0,NA,0,1,1,0.1,1,1,0.1,0,0,0,0,0,0,0,NA,0,1,NA,0.1,0,NA,0,0,0,0,1,1,0.1,0,NA,0,6,6,0.4,3,3,0.2,3,3,0.2,0,0,0,0,NA,0,0,0,0,1,1,0.1,4,NA,0.2,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3,NA,0.2,0,0,0,0,NA,0,1,NA,0.1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1,1,0.1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,8717,NA,530.6,9978,NA,607.3
25,City,Kanpur,355,NA,12.2,293,NA,10,296,NA,10.1,158,NA,5.4,0,NA,0,9,NA,0.3,2,6,0.1,2,6,0.1,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,12,NA,0.4,0,NA,0,8,8,0.3,0,0,0,23,NA,0.8,32,32,1.1,0,0,0,0,0,0,0,0,0,2,NA,0.1,0,0,0,0,0,0,338,NA,11.6,0,NA,0,1409,NA,48.3,3,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,10,NA,0.3,0,NA,0,0,NA,0,0,NA,0,68,NA,2.3,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,68714,NA,2353.2,71732,NA,2456.6
26,City,Kochi,5,NA,0.2,654,NA,30.9,48,NA,2.3,0,NA,0,4062,NA,191.8,2,NA,0.1,59,0,2.8,0,0,0,0,0,0,0,0,0,59,NA,2.8,0,0,0,2,NA,0.1,2,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,0.2,17,NA,0.8,0,NA,0,0,0,0,0,0,0,11,NA,0.5,9,9,0.4,3,3,0.1,3,3,0.1,0,0,0,0,NA,0,0,0,0,4,4,0.2,21,NA,1,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,4,NA,0.2,0,NA,0,0,NA,0,21,NA,1,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,16,NA,0.8,8,8,0.4,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,23837,NA,1125.4,28790,NA,1359.3
